region_id,region_name,infrastructure_family,strategic_level,coverage_status,objects_identified,objects_validated,objects_published,priority_gaps,last_reviewed,reviewer
east_africa_horn,East Africa and Horn of Africa,strategic_storage,L1_global_structural,none,0,0,0,,,
east_africa_horn,East Africa and Horn of Africa,strategic_storage,L2_macro_regional_structural,none,0,0,0,,,
east_africa_horn,East Africa and Horn of Africa,strategic_storage,L3_strategic_connector,none,0,0,0,,,
southern_africa,Southern Africa,maritime,L1_global_structural,none,0,0,0,,,
southern_africa,Southern Africa,maritime,L2_macro_regional_structural,none,0,0,0,,,
southern_africa,Southern Africa,maritime,L3_strategic_connector,none,0,0,0,,,
southern_africa,Southern Africa,rail,L1_global_structural,none,0,0,0,,,
southern_africa,Southern Africa,rail,L2_macro_regional_structural,none,0,0,0,,,
southern_africa,Southern Africa,rail,L3_strategic_connector,none,0,0,0,,,
southern_africa,Southern Africa,road,L1_global_structural,none,0,0,0,,,
southern_africa,Southern Africa,road,L2_macro_regional_structural,none,0,0,0,,,
southern_africa,Southern Africa,road,L3_strategic_connector,none,0,0,0,,,
southern_africa,Southern Africa,inland_waterway,L1_global_structural,none,0,0,0,,,
southern_africa,Southern Africa,inland_waterway,L2_macro_regional_structural,none,0,0,0,,,
southern_africa,Southern Africa,inland_waterway,L3_strategic_connector,none,0,0,0,,,
southern_africa,Southern Africa,intermodal_logistics,L1_global_structural,none,0,0,0,,,
southern_africa,Southern Africa,intermodal_logistics,L2_macro_regional_structural,none,0,0,0,,,
southern_africa,Southern Africa,intermodal_logistics,L3_strategic_connector,none,0,0,0,,,
southern_africa,Southern Africa,air_cargo,L1_global_structural,none,0,0,0,,,
southern_africa,Southern Africa,air_cargo,L2_macro_regional_structural,none,0,0,0,,,
southern_africa,Southern Africa,air_cargo,L3_strategic_connector,none,0,0,0,,,
southern_africa,Southern Africa,energy,L1_global_structural,none,0,0,0,,,
southern_africa,Southern Africa,energy,L2_macro_regional_structural,none,0,0,0,,,
southern_africa,Southern Africa,energy,L3_strategic_connector,none,0,0,0,,,
southern_africa,Southern Africa,digital,L1_global_structural,none,0,0,0,,,
southern_africa,Southern Africa,digital,L2_macro_regional_structural,none,0,0,0,,,
southern_africa,Southern Africa,digital,L3_strategic_connector,none,0,0,0,,,
southern_africa,Southern Africa,border_coordination,L1_global_structural,none,0,0,0,,,
southern_africa,Southern Africa,border_coordination,L2_macro_regional_structural,none,0,0,0,,,
southern_africa,Southern Africa,border_coordination,L3_strategic_connector,none,0,0,0,,,
southern_africa,Southern Africa,strategic_storage,L1_global_structural,none,0,0,0,,,
southern_africa,Southern Africa,strategic_storage,L2_macro_regional_structural,none,0,0,0,,,
southern_africa,Southern Africa,strategic_storage,L3_strategic_connector,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,maritime,L1_global_structural,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,maritime,L2_macro_regional_structural,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,maritime,L3_strategic_connector,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,rail,L1_global_structural,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,rail,L2_macro_regional_structural,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,rail,L3_strategic_connector,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,road,L1_global_structural,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,road,L2_macro_regional_structural,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,road,L3_strategic_connector,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,inland_waterway,L1_global_structural,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,inland_waterway,L2_macro_regional_structural,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,inland_waterway,L3_strategic_connector,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,intermodal_logistics,L1_global_structural,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,intermodal_logistics,L2_macro_regional_structural,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,intermodal_logistics,L3_strategic_connector,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,air_cargo,L1_global_structural,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,air_cargo,L2_macro_regional_structural,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,air_cargo,L3_strategic_connector,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,energy,L1_global_structural,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,energy,L2_macro_regional_structural,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,energy,L3_strategic_connector,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,digital,L1_global_structural,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,digital,L2_macro_regional_structural,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,digital,L3_strategic_connector,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,border_coordination,L1_global_structural,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,border_coordination,L2_macro_regional_structural,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,border_coordination,L3_strategic_connector,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,strategic_storage,L1_global_structural,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,strategic_storage,L2_macro_regional_structural,none,0,0,0,,,
gulf_arabian_peninsula,Gulf and Arabian Peninsula,strategic_storage,L3_strategic_connector,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,maritime,L1_global_structural,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,maritime,L2_macro_regional_structural,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,maritime,L3_strategic_connector,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,rail,L1_global_structural,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,rail,L2_macro_regional_structural,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,rail,L3_strategic_connector,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,road,L1_global_structural,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,road,L2_macro_regional_structural,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,road,L3_strategic_connector,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,inland_waterway,L1_global_structural,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,inland_waterway,L2_macro_regional_structural,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,inland_waterway,L3_strategic_connector,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,intermodal_logistics,L1_global_structural,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,intermodal_logistics,L2_macro_regional_structural,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,intermodal_logistics,L3_strategic_connector,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,air_cargo,L1_global_structural,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,air_cargo,L2_macro_regional_structural,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,air_cargo,L3_strategic_connector,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,energy,L1_global_structural,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,energy,L2_macro_regional_structural,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,energy,L3_strategic_connector,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,digital,L1_global_structural,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,digital,L2_macro_regional_structural,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,digital,L3_strategic_connector,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,border_coordination,L1_global_structural,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,border_coordination,L2_macro_regional_structural,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,border_coordination,L3_strategic_connector,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,strategic_storage,L1_global_structural,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,strategic_storage,L2_macro_regional_structural,none,0,0,0,,,
levant_anatolia,Levant and Anatolia,strategic_storage,L3_strategic_connector,none,0,0,0,,,
south_asia,South Asia,maritime,L1_global_structural,none,0,0,0,,,
south_asia,South Asia,maritime,L2_macro_regional_structural,none,0,0,0,,,
south_asia,South Asia,maritime,L3_strategic_connector,none,0,0,0,,,
south_asia,South Asia,rail,L1_global_structural,none,0,0,0,,,
south_asia,South Asia,rail,L2_macro_regional_structural,none,0,0,0,,,
south_asia,South Asia,rail,L3_strategic_connector,none,0,0,0,,,
south_asia,South Asia,road,L1_global_structural,none,0,0,0,,,
south_asia,South Asia,road,L2_macro_regional_structural,none,0,0,0,,,
south_asia,South Asia,road,L3_strategic_connector,none,0,0,0,,,
south_asia,South Asia,inland_waterway,L1_global_structural,none,0,0,0,,,
south_asia,South Asia,inland_waterway,L2_macro_regional_structural,none,0,0,0,,,
south_asia,South Asia,inland_waterway,L3_strategic_connector,none,0,0,0,,,
south_asia,South Asia,intermodal_logistics,L1_global_structural,none,0,0,0,,,
south_asia,South Asia,intermodal_logistics,L2_macro_regional_structural,none,0,0,0,,,
south_asia,South Asia,intermodal_logistics,L3_strategic_connector,none,0,0,0,,,
south_asia,South Asia,air_cargo,L1_global_structural,none,0,0,0,,,
south_asia,South Asia,air_cargo,L2_macro_regional_structural,none,0,0,0,,,
south_asia,South Asia,air_cargo,L3_strategic_connector,none,0,0,0,,,
south_asia,South Asia,energy,L1_global_structural,none,0,0,0,,,
south_asia,South Asia,energy,L2_macro_regional_structural,none,0,0,0,,,
south_asia,South Asia,energy,L3_strategic_connector,none,0,0,0,,,
south_asia,South Asia,digital,L1_global_structural,none,0,0,0,,,
south_asia,South Asia,digital,L2_macro_regional_structural,none,0,0,0,,,
south_asia,South Asia,digital,L3_strategic_connector,none,0,0,0,,,
south_asia,South Asia,border_coordination,L1_global_structural,none,0,0,0,,,
south_asia,South Asia,border_coordination,L2_macro_regional_structural,none,0,0,0,,,
south_asia,South Asia,border_coordination,L3_strategic_connector,none,0,0,0,,,
south_asia,South Asia,strategic_storage,L1_global_structural,none,0,0,0,,,
south_asia,South Asia,strategic_storage,L2_macro_regional_structural,none,0,0,0,,,
south_asia,South Asia,strategic_storage,L3_strategic_connector,none,0,0,0,,,
southeast_asia,Southeast Asia,maritime,L1_global_structural,none,0,0,0,,,
southeast_asia,Southeast Asia,maritime,L2_macro_regional_structural,none,0,0,0,,,
southeast_asia,Southeast Asia,maritime,L3_strategic_connector,none,0,0,0,,,
southeast_asia,Southeast Asia,rail,L1_global_structural,none,0,0,0,,,
southeast_asia,Southeast Asia,rail,L2_macro_regional_structural,none,0,0,0,,,
southeast_asia,Southeast Asia,rail,L3_strategic_connector,none,0,0,0,,,
southeast_asia,Southeast Asia,road,L1_global_structural,none,0,0,0,,,
southeast_asia,Southeast Asia,road,L2_macro_regional_structural,none,0,0,0,,,
southeast_asia,Southeast Asia,road,L3_strategic_connector,none,0,0,0,,,
southeast_asia,Southeast Asia,inland_waterway,L1_global_structural,none,0,0,0,,,
southeast_asia,Southeast Asia,inland_waterway,L2_macro_regional_structural,none,0,0,0,,,
southeast_asia,Southeast Asia,inland_waterway,L3_strategic_connector,none,0,0,0,,,
southeast_asia,Southeast Asia,intermodal_logistics,L1_global_structural,none,0,0,0,,,
southeast_asia,Southeast Asia,intermodal_logistics,L2_macro_regional_structural,none,0,0,0,,,
southeast_asia,Southeast Asia,intermodal_logistics,L3_strategic_connector,none,0,0,0,,,
southeast_asia,Southeast Asia,air_cargo,L1_global_structural,none,0,0,0,,,
southeast_asia,Southeast Asia,air_cargo,L2_macro_regional_structural,none,0,0,0,,,
southeast_asia,Southeast Asia,air_cargo,L3_strategic_connector,none,0,0,0,,,
southeast_asia,Southeast Asia,energy,L1_global_structural,none,0,0,0,,,
southeast_asia,Southeast Asia,energy,L2_macro_regional_structural,none,0,0,0,,,
southeast_asia,Southeast Asia,energy,L3_strategic_connector,none,0,0,0,,,
southeast_asia,Southeast Asia,digital,L1_global_structural,none,0,0,0,,,
southeast_asia,Southeast Asia,digital,L2_macro_regional_structural,none,0,0,0,,,
southeast_asia,Southeast Asia,digital,L3_strategic_connector,none,0,0,0,,,
southeast_asia,Southeast Asia,border_coordination,L1_global_structural,none,0,0,0,,,
southeast_asia,Southeast Asia,border_coordination,L2_macro_regional_structural,none,0,0,0,,,
southeast_asia,Southeast Asia,border_coordination,L3_strategic_connector,none,0,0,0,,,
southeast_asia,Southeast Asia,strategic_storage,L1_global_structural,none,0,0,0,,,
southeast_asia,Southeast Asia,strategic_storage,L2_macro_regional_structural,none,0,0,0,,,
southeast_asia,Southeast Asia,strategic_storage,L3_strategic_connector,none,0,0,0,,,
china_east_asia,China and East Asia,maritime,L1_global_structural,none,0,0,0,,,
china_east_asia,China and East Asia,maritime,L2_macro_regional_structural,none,0,0,0,,,
china_east_asia,China and East Asia,maritime,L3_strategic_connector,none,0,0,0,,,
china_east_asia,China and East Asia,rail,L1_global_structural,none,0,0,0,,,
china_east_asia,China and East Asia,rail,L2_macro_regional_structural,none,0,0,0,,,
china_east_asia,China and East Asia,rail,L3_strategic_connector,none,0,0,0,,,
china_east_asia,China and East Asia,road,L1_global_structural,none,0,0,0,,,
china_east_asia,China and East Asia,road,L2_macro_regional_structural,none,0,0,0,,,
china_east_asia,China and East Asia,road,L3_strategic_connector,none,0,0,0,,,
china_east_asia,China and East Asia,inland_waterway,L1_global_structural,none,0,0,0,,,
china_east_asia,China and East Asia,inland_waterway,L2_macro_regional_structural,none,0,0,0,,,
china_east_asia,China and East Asia,inland_waterway,L3_strategic_connector,none,0,0,0,,,
china_east_asia,China and East Asia,intermodal_logistics,L1_global_structural,none,0,0,0,,,
china_east_asia,China and East Asia,intermodal_logistics,L2_macro_regional_structural,none,0,0,0,,,
china_east_asia,China and East Asia,intermodal_logistics,L3_strategic_connector,none,0,0,0,,,
china_east_asia,China and East Asia,air_cargo,L1_global_structural,none,0,0,0,,,
china_east_asia,China and East Asia,air_cargo,L2_macro_regional_structural,none,0,0,0,,,
china_east_asia,China and East Asia,air_cargo,L3_strategic_connector,none,0,0,0,,,
china_east_asia,China and East Asia,energy,L1_global_structural,none,0,0,0,,,
china_east_asia,China and East Asia,energy,L2_macro_regional_structural,none,0,0,0,,,
china_east_asia,China and East Asia,energy,L3_strategic_connector,none,0,0,0,,,
china_east_asia,China and East Asia,digital,L1_global_structural,none,0,0,0,,,
china_east_asia,China and East Asia,digital,L2_macro_regional_structural,none,0,0,0,,,
china_east_asia,China and East Asia,digital,L3_strategic_connector,none,0,0,0,,,
china_east_asia,China and East Asia,border_coordination,L1_global_structural,none,0,0,0,,,
china_east_asia,China and East Asia,border_coordination,L2_macro_regional_structural,none,0,0,0,,,
china_east_asia,China and East Asia,border_coordination,L3_strategic_connector,none,0,0,0,,,
china_east_asia,China and East Asia,strategic_storage,L1_global_structural,none,0,0,0,,,
china_east_asia,China and East Asia,strategic_storage,L2_macro_regional_structural,none,0,0,0,,,
china_east_asia,China and East Asia,strategic_storage,L3_strategic_connector,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,maritime,L1_global_structural,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,maritime,L2_macro_regional_structural,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,maritime,L3_strategic_connector,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,rail,L1_global_structural,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,rail,L2_macro_regional_structural,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,rail,L3_strategic_connector,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,road,L1_global_structural,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,road,L2_macro_regional_structural,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,road,L3_strategic_connector,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,inland_waterway,L1_global_structural,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,inland_waterway,L2_macro_regional_structural,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,inland_waterway,L3_strategic_connector,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,intermodal_logistics,L1_global_structural,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,intermodal_logistics,L2_macro_regional_structural,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,intermodal_logistics,L3_strategic_connector,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,air_cargo,L1_global_structural,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,air_cargo,L2_macro_regional_structural,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,air_cargo,L3_strategic_connector,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,energy,L1_global_structural,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,energy,L2_macro_regional_structural,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,energy,L3_strategic_connector,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,digital,L1_global_structural,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,digital,L2_macro_regional_structural,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,digital,L3_strategic_connector,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,border_coordination,L1_global_structural,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,border_coordination,L2_macro_regional_structural,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,border_coordination,L3_strategic_connector,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,strategic_storage,L1_global_structural,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,strategic_storage,L2_macro_regional_structural,none,0,0,0,,,
japan_korean_peninsula,Japan and Korean Peninsula,strategic_storage,L3_strategic_connector,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,maritime,L1_global_structural,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,maritime,L2_macro_regional_structural,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,maritime,L3_strategic_connector,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,rail,L1_global_structural,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,rail,L2_macro_regional_structural,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,rail,L3_strategic_connector,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,road,L1_global_structural,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,road,L2_macro_regional_structural,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,road,L3_strategic_connector,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,inland_waterway,L1_global_structural,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,inland_waterway,L2_macro_regional_structural,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,inland_waterway,L3_strategic_connector,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,intermodal_logistics,L1_global_structural,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,intermodal_logistics,L2_macro_regional_structural,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,intermodal_logistics,L3_strategic_connector,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,air_cargo,L1_global_structural,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,air_cargo,L2_macro_regional_structural,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,air_cargo,L3_strategic_connector,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,energy,L1_global_structural,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,energy,L2_macro_regional_structural,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,energy,L3_strategic_connector,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,digital,L1_global_structural,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,digital,L2_macro_regional_structural,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,digital,L3_strategic_connector,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,border_coordination,L1_global_structural,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,border_coordination,L2_macro_regional_structural,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,border_coordination,L3_strategic_connector,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,strategic_storage,L1_global_structural,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,strategic_storage,L2_macro_regional_structural,none,0,0,0,,,
oceania_pacific,Oceania and Pacific Islands,strategic_storage,L3_strategic_connector,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,maritime,L1_global_structural,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,maritime,L2_macro_regional_structural,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,maritime,L3_strategic_connector,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,rail,L1_global_structural,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,rail,L2_macro_regional_structural,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,rail,L3_strategic_connector,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,road,L1_global_structural,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,road,L2_macro_regional_structural,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,road,L3_strategic_connector,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,inland_waterway,L1_global_structural,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,inland_waterway,L2_macro_regional_structural,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,inland_waterway,L3_strategic_connector,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,intermodal_logistics,L1_global_structural,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,intermodal_logistics,L2_macro_regional_structural,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,intermodal_logistics,L3_strategic_connector,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,air_cargo,L1_global_structural,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,air_cargo,L2_macro_regional_structural,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,air_cargo,L3_strategic_connector,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,energy,L1_global_structural,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,energy,L2_macro_regional_structural,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,energy,L3_strategic_connector,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,digital,L1_global_structural,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,digital,L2_macro_regional_structural,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,digital,L3_strategic_connector,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,border_coordination,L1_global_structural,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,border_coordination,L2_macro_regional_structural,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,border_coordination,L3_strategic_connector,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,strategic_storage,L1_global_structural,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,strategic_storage,L2_macro_regional_structural,none,0,0,0,,,
arctic_polar,Arctic and Polar spaces,strategic_storage,L3_strategic_connector,none,0,0,0,,,
